 UVWIND_30 27INNER w, n0, rfit:-5.615413510182818 9471.458123843804 1.0
 UVWIND_30 27OUTER w, n0, rfit:-0.012293617509874049 9976.817393308753 10.0
 UVWIND_30 27ALL w, n0, rfit:-1.2608672128362348 4423.61078838505 10.0
 UVWIND_30 27M5OUTER w, n0, rfit:-0.7255890815348153 8414.44201409182 10.0
 UVWIND_30 28INNER w, n0, rfit:-5.79377422974915 6050.680034621632 1.0
 UVWIND_30 28OUTER w, n0, rfit:-0.009051672790042828 9994.472471284655 10.0
 UVWIND_30 28ALL w, n0, rfit:-1.1909470488300287 4593.064193455713 10.0
 UVWIND_30 28M5OUTER w, n0, rfit:-0.6233549571927002 8831.208350120776 10.0
 UVWIND_30 29INNER w, n0, rfit:-5.75144145082276 6649.807267218634 1.0
 UVWIND_30 29OUTER w, n0, rfit:-0.00959405000429036 9992.035587373348 10.0
 UVWIND_30 29ALL w, n0, rfit:-1.2045423984545809 4560.383471752079 10.0
 UVWIND_30 29M5OUTER w, n0, rfit:-0.6169094012294731 8852.480658922519 10.0
 UVWIND_30 30INNER w, n0, rfit:-5.801795840143749 5049.175132292984 1.0
 UVWIND_30 30OUTER w, n0, rfit:-0.009828410851809502 9992.298636426362 10.0
 UVWIND_30 30ALL w, n0, rfit:-1.148899406030827 4707.084764882794 10.0
 UVWIND_30 30M5OUTER w, n0, rfit:-0.4726324538851032 9255.306545744908 10.0
 UVWIND_30 31INNER w, n0, rfit:-5.794947080367101 6223.503633026316 1.0
 UVWIND_30 31OUTER w, n0, rfit:-0.010310414813125194 9990.853250673432 10.0
 UVWIND_30 31ALL w, n0, rfit:-1.1984293135615312 4574.853450162591 10.0
 UVWIND_30 31M5OUTER w, n0, rfit:-0.2405094120005383 9704.434718526014 10.0
 UVWIND_30 32INNER w, n0, rfit:-5.854765187598311 4089.8921965666864 1.0
 UVWIND_30 32OUTER w, n0, rfit:-0.011113675453447934 9987.05203502283 10.0
 UVWIND_30 32ALL w, n0, rfit:-1.1099576005022698 4811.802404184581 10.0
 UVWIND_30 32M5OUTER w, n0, rfit:-0.007261252434482949 10026.747774354637 10.0
 UVWIND_30 33INNER w, n0, rfit:-5.798664216407044 3281.373502781413 1.0
 UVWIND_30 33OUTER w, n0, rfit:-0.005381968832527203 10015.814463303994 10.0
 UVWIND_30 33ALL w, n0, rfit:-1.0416824789446726 5008.029566983557 10.0
 UVWIND_30 33M5OUTER w, n0, rfit:-0.0003327606820350608 10036.000232625303 10.0
 UVWIND_30 34INNER w, n0, rfit:-5.833167504396466 3527.260720454433 1.0
 UVWIND_30 34OUTER w, n0, rfit:-0.0018772619098800386 10031.319045877473 10.0
 UVWIND_30 34ALL w, n0, rfit:-1.0659727067868545 4932.5528942733345 10.0
 UVWIND_30 34M5OUTER w, n0, rfit:-0.0003656275951722136 10036.21991937467 10.0
 UVWIND_30 35INNER w, n0, rfit:-5.794092129941429 6552.868548374806 1.0
 UVWIND_30 35OUTER w, n0, rfit:-0.001111678426656692 10035.019654777969 10.0
 UVWIND_30 35ALL w, n0, rfit:-1.2077676947490892 4545.3072604207555 10.0
 UVWIND_30 35M5OUTER w, n0, rfit:-0.0004087010097333792 10036.483257989315 10.0
 UVWIND_30 36INNER w, n0, rfit:-5.785996173257581 6662.029365541591 1.0
 UVWIND_30 36OUTER w, n0, rfit:-0.001133607983430744 10034.995807742576 10.0
 UVWIND_30 36ALL w, n0, rfit:-1.209965458891821 4540.143739189686 10.0
 UVWIND_30 36M5OUTER w, n0, rfit:-0.00040678908338599685 10036.48077691532 10.0
 UVWIND_30 37INNER w, n0, rfit:-5.478215753577626 12855.636422170759 1.0
 UVWIND_30 37OUTER w, n0, rfit:-0.0008685701682654025 10034.890474826201 10.0
 UVWIND_30 37ALL w, n0, rfit:-1.3003961207238814 4328.3189735740125 10.0
 UVWIND_30 37M5OUTER w, n0, rfit:-0.00031151833342594933 10036.14277778397 10.0
 UVWIND_30 38INNER w, n0, rfit:-5.14596236351999 25703.238463534188 1.0
 UVWIND_30 38OUTER w, n0, rfit:-0.0006728911010950622 10035.505508669075 10.0
 UVWIND_30 38ALL w, n0, rfit:-1.3939278197632217 4121.019453654831 10.0
 UVWIND_30 38M5OUTER w, n0, rfit:-0.0003076634707877721 10036.152897079697 10.0
 UVWIND_30 39INNER w, n0, rfit:-4.8381362853124505 42930.963825528794 1.0
 UVWIND_30 39OUTER w, n0, rfit:-0.0011120364840757882 10035.240418557014 10.0
 UVWIND_30 39ALL w, n0, rfit:-1.4493280266593986 4011.062093702827 10.0
 UVWIND_30 39M5OUTER w, n0, rfit:-0.00039088424836124724 10036.62662162815 10.0
 UVWIND_30 40INNER w, n0, rfit:-4.424106169006661 86791.27271290203 1.0
 UVWIND_30 40OUTER w, n0, rfit:-0.0045476819338156615 10019.249971546542 10.0
 UVWIND_30 40ALL w, n0, rfit:-1.52822621411972 3858.480389876471 10.0
 UVWIND_30 40M5OUTER w, n0, rfit:-0.00039343880754740386 10036.707800242448 10.0
 UVWIND_30 41INNER w, n0, rfit:-4.5180317640857375 78129.34838812798 1.0
 UVWIND_30 41OUTER w, n0, rfit:-0.004046966620973282 10025.918033130436 10.0
 UVWIND_30 41ALL w, n0, rfit:-1.5236015396202973 3864.520277922036 10.0
 UVWIND_30 41M5OUTER w, n0, rfit:-0.00044640526994432967 10036.896342384174 10.0
 UVWIND_30 42INNER w, n0, rfit:-4.747386066327721 54124.850540114 1.0
 UVWIND_30 42OUTER w, n0, rfit:-0.003488325638784068 10028.6305790394 10.0
 UVWIND_30 42ALL w, n0, rfit:-1.4859008374890545 3935.4485125273022 10.0
 UVWIND_30 42M5OUTER w, n0, rfit:-0.00039880535749006307 10036.764207023574 10.0
 UVWIND_30 43INNER w, n0, rfit:-4.446177849955099 88092.0380833737 1.0
 UVWIND_30 43OUTER w, n0, rfit:-0.003700813506047317 10023.55905808342 10.0
 UVWIND_30 43ALL w, n0, rfit:-1.536560770589265 3838.233081265852 10.0
 UVWIND_30 43M5OUTER w, n0, rfit:-0.0003889176814636872 10036.843953830718 10.0
 UVWIND_30 44INNER w, n0, rfit:-2.433780659556084 1646923.4314733604 1.0
 UVWIND_30 44OUTER w, n0, rfit:-0.03374722410884521 9868.498508103774 10.0
 UVWIND_30 44ALL w, n0, rfit:-1.8046699135993864 3399.358295523654 10.0
 UVWIND_30 44M5OUTER w, n0, rfit:-0.000395495720574469 10036.837652970606 10.0
 UVWIND_30 45INNER w, n0, rfit:-1.3543918180702736 5658386.322378918 1.0
 UVWIND_30 45OUTER w, n0, rfit:-2.1275236204980055 3742.0338086932156 10.0
 UVWIND_30 45ALL w, n0, rfit:-2.542694860762005 2977.0031783388713 10.0
 UVWIND_30 45M5OUTER w, n0, rfit:-0.00021462557642468153 10035.909375204063 10.0
 UVWIND_30 46INNER w, n0, rfit:-1.32065850870779 5839119.925421302 1.0
 UVWIND_30 46OUTER w, n0, rfit:-2.329451393470729 3421.7479812695137 10.0
 UVWIND_30 46ALL w, n0, rfit:-2.60747331473226 2958.745826728494 10.0
 UVWIND_30 46M5OUTER w, n0, rfit:-0.0003380472706305165 10036.685320176404 10.0
 UVWIND_30 47INNER w, n0, rfit:-1.38818044876394 5414606.817401762 1.0
 UVWIND_30 47OUTER w, n0, rfit:-1.9590931768479782 4050.198520058434 10.0
 UVWIND_30 47ALL w, n0, rfit:-2.484505075476925 3012.811711999778 10.0
 UVWIND_30 47M5OUTER w, n0, rfit:-0.0002857144535488118 10036.361839866717 10.0
 UVWIND_30 48INNER w, n0, rfit:-1.4001341720505112 5409181.27489825 1.0
 UVWIND_30 48OUTER w, n0, rfit:-1.6379670823449624 4652.774350414424 10.0
 UVWIND_30 48ALL w, n0, rfit:-2.3848653174429804 3027.5620098159357 10.0
 UVWIND_30 48M5OUTER w, n0, rfit:-0.00017942404938337241 10035.736024385074 10.0
 UVWIND_30 18INNER w, n0, rfit:-6.160537132344814 0.00023815795043950516 1.0
 UVWIND_30 18OUTER w, n0, rfit:-3.5536542648992325e-16 1e-06 10.0
 UVWIND_30 18ALL w, n0, rfit:-2.727588145385415 1.8628222782854984e-07 10.0
 UVWIND_30 18M5OUTER w, n0, rfit:-1.951232306037014e-15 9.99999999999996e-07 10.0
 UVWIND_30 19INNER w, n0, rfit:-0.0012444603282480281 0.9982651759197484 1.0
 UVWIND_30 19OUTER w, n0, rfit:-2.246022262979023 3.330095533598344e-07 10.0
 UVWIND_30 19ALL w, n0, rfit:-4.111208779014953 1.1688845342419156e-07 10.0
 UVWIND_30 19M5OUTER w, n0, rfit:-1.951232306037014e-15 9.99999999999996e-07 10.0
 UVWIND_30 20INNER w, n0, rfit:-0.0001678767118359321 0.9997477031795599 1.0
 UVWIND_30 20OUTER w, n0, rfit:-6.735624579859606 6.405347109952174e-08 10.0
 UVWIND_30 20ALL w, n0, rfit:-5.467972583607936 1.4871337411950764e-07 10.0
 UVWIND_30 20M5OUTER w, n0, rfit:-1.951232306037014e-15 9.99999999999996e-07 10.0
 UVWIND_30 21INNER w, n0, rfit:-7.481224585154247e-05 0.9998960835253533 1.0
 UVWIND_30 21OUTER w, n0, rfit:-8.848353672876335 6.302503777358451e-08 10.0
 UVWIND_30 21ALL w, n0, rfit:-5.921363542389626 3.963471546545926e-07 10.0
 UVWIND_30 21M5OUTER w, n0, rfit:-2.3379452582375043e-07 1.0000000771125308e-06 10.0
 UVWIND_30 22INNER w, n0, rfit:-2.7189168789755542e-05 0.9999630944751543 1.0
 UVWIND_30 22OUTER w, n0, rfit:-9.589913193169428 2.616773268742407e-07 10.0
 UVWIND_30 22ALL w, n0, rfit:-5.732310626711891 2.857491481834951e-06 10.0
 UVWIND_30 22M5OUTER w, n0, rfit:-0.7060079920186751 1.2687495411647056e-06 10.0
 UVWIND_30 23INNER w, n0, rfit:-2.5270724642830472e-05 0.9999657245288265 1.0
 UVWIND_30 23OUTER w, n0, rfit:-9.578455762234343 3.123884656478015e-07 10.0
 UVWIND_30 23ALL w, n0, rfit:-5.686720457394932 3.4788697171718172e-06 10.0
 UVWIND_30 23M5OUTER w, n0, rfit:-0.9765245793779781 1.3921231980326485e-06 10.0
 UVWIND_30 24INNER w, n0, rfit:-1.018480467492734e-05 0.9999859503625119 1.0
 UVWIND_30 24OUTER w, n0, rfit:-4.481797424297484 0.0024143412763599015 10.0
 UVWIND_30 24ALL w, n0, rfit:-2.421507118231319 0.00856834511947549 10.0
 UVWIND_30 24M5OUTER w, n0, rfit:-11.060279803633632 0.00012081748262089399 10.0
 UVWIND_30 25INNER w, n0, rfit:-7.1290135603678324e-06 0.9999899142307442 1.0
 UVWIND_30 25OUTER w, n0, rfit:-0.37438794290904376 0.625781858310361 10.0
 UVWIND_30 25ALL w, n0, rfit:-0.19383730173323646 0.6990427805513637 10.0
 UVWIND_30 25M5OUTER w, n0, rfit:-14.768880715408867 0.004298343481189136 10.0
 UVWIND_30 26INNER w, n0, rfit:-5.9939406611402495e-06 0.9999915672072418 1.0
 UVWIND_30 26OUTER w, n0, rfit:-0.006682871732352087 0.9904485279703976 10.0
 UVWIND_30 26ALL w, n0, rfit:-0.003759003257325281 0.9922354990902147 10.0
 UVWIND_30 26M5OUTER w, n0, rfit:-13.82030368973463 0.029964908258759027 10.0
 UVWIND_30 27INNER w, n0, rfit:-4.800502784716317e-06 0.999993514032785 1.0
 UVWIND_30 27OUTER w, n0, rfit:-0.0045280669199495634 0.9934211603234613 10.0
 UVWIND_30 27ALL w, n0, rfit:-0.0025707533319756807 0.9946214816888308 10.0
 UVWIND_30 27M5OUTER w, n0, rfit:-11.604159097772337 0.08887092187708111 10.0
 UVWIND_30 28INNER w, n0, rfit:-4.633654745081765e-06 0.9999935989630072 1.0
 UVWIND_30 28OUTER w, n0, rfit:-0.0029248821290565035 0.9956835584610848 10.0
 UVWIND_30 28ALL w, n0, rfit:-0.0016755203723651097 0.9964518268538314 10.0
 UVWIND_30 28M5OUTER w, n0, rfit:-8.257425207054487 0.22651327831739443 10.0
 UVWIND_30 29INNER w, n0, rfit:-4.567485170253469e-06 0.9999937197540905 1.0
 UVWIND_30 29OUTER w, n0, rfit:-0.0028828275045162817 0.9957436129764426 10.0
 UVWIND_30 29ALL w, n0, rfit:-0.001651895456700951 0.9965006069361273 10.0
 UVWIND_30 29M5OUTER w, n0, rfit:-8.05981814365563 0.23693588981934663 10.0
 UVWIND_30 30INNER w, n0, rfit:-4.671517405980116e-06 0.9999934844468589 1.0
 UVWIND_30 30OUTER w, n0, rfit:-0.0022008039511595416 0.9967034682227595 10.0
 UVWIND_30 30ALL w, n0, rfit:-0.0012720544798526317 0.9972755103954821 10.0
 UVWIND_30 30M5OUTER w, n0, rfit:-4.634079147505882 0.47539410477207394 10.0
 UVWIND_30 31INNER w, n0, rfit:-4.042064788905647e-06 0.9999943993224588 1.0
 UVWIND_30 31OUTER w, n0, rfit:-0.0016001788215014646 0.9975392858093586 10.0
 UVWIND_30 31ALL w, n0, rfit:-0.0009401594808432777 0.9979466767746946 10.0
 UVWIND_30 31M5OUTER w, n0, rfit:-1.6022418798438092 0.7941342801491519 10.0
 UVWIND_30 32INNER w, n0, rfit:-4.711064304986184e-06 0.99999335910829 1.0
 UVWIND_30 32OUTER w, n0, rfit:-0.001338030540018244 0.9979127705809674 10.0
 UVWIND_30 32ALL w, n0, rfit:-0.0007930972805510885 0.9982494845198575 10.0
 UVWIND_30 32M5OUTER w, n0, rfit:-0.14109440728252276 0.9786907311790122 10.0
 UVWIND_30 33INNER w, n0, rfit:-5.502120139991755e-06 0.9999919773444454 1.0
 UVWIND_30 33OUTER w, n0, rfit:-0.0010730213800090628 0.9983034718627535 10.0
 UVWIND_30 33ALL w, n0, rfit:-0.0006412036486007433 0.998570560221915 10.0
 UVWIND_30 33M5OUTER w, n0, rfit:-0.008755910456171813 0.9963991067825603 10.0
 UVWIND_30 34INNER w, n0, rfit:-5.77978466707873e-06 0.9999916795858561 1.0
 UVWIND_30 34OUTER w, n0, rfit:-0.0008876262212747505 0.9985766305956856 10.0
 UVWIND_30 34ALL w, n0, rfit:-0.0005351056258817407 0.9987948901167834 10.0
 UVWIND_30 34M5OUTER w, n0, rfit:-0.005085916089518963 0.9973851863257759 10.0
 UVWIND_30 35INNER w, n0, rfit:-6.239778488583628e-06 0.9999913228442197 1.0
 UVWIND_30 35OUTER w, n0, rfit:-0.0007359884771730759 0.9988037416448402 10.0
 UVWIND_30 35ALL w, n0, rfit:-0.00044746496326403024 0.9989825415077536 10.0
 UVWIND_30 35M5OUTER w, n0, rfit:-0.003326482298907898 0.9980034235900906 10.0
 UVWIND_30 36INNER w, n0, rfit:-6.231459252470213e-06 0.9999913424034281 1.0
 UVWIND_30 36OUTER w, n0, rfit:-0.0007360823644611752 0.9988037509272945 10.0
 UVWIND_30 36ALL w, n0, rfit:-0.000447485553600014 0.9989825949033123 10.0
 UVWIND_30 36M5OUTER w, n0, rfit:-0.003322790886478614 0.9980049956381079 10.0
 UVWIND_30 37INNER w, n0, rfit:-3.2961974931314002e-06 0.9999955606817428 1.0
 UVWIND_30 37OUTER w, n0, rfit:-0.0006446073072043777 0.9989442297362863 10.0
 UVWIND_30 37ALL w, n0, rfit:-0.00039412821311883534 0.9990995963598291 10.0
 UVWIND_30 37M5OUTER w, n0, rfit:-0.0027370870715499513 0.9982956568923288 10.0
 UVWIND_30 38INNER w, n0, rfit:-2.54792350248377e-06 0.9999966157816469 1.0
 UVWIND_30 38OUTER w, n0, rfit:-0.0005694394051757204 0.9990631791544757 10.0
 UVWIND_30 38ALL w, n0, rfit:-0.0003492187884397927 0.9991998403704868 10.0
 UVWIND_30 38M5OUTER w, n0, rfit:-0.0024965554293376858 0.9984935999481298 10.0
 UVWIND_30 39INNER w, n0, rfit:-2.1521939652984816e-06 0.9999971862929341 1.0
 UVWIND_30 39OUTER w, n0, rfit:-0.0004851855803434185 0.9991945280054741 10.0
 UVWIND_30 39ALL w, n0, rfit:-0.0002993185800912181 0.9993099568623978 10.0
 UVWIND_30 39M5OUTER w, n0, rfit:-0.0022695168728016847 0.9986971789984022 10.0
 UVWIND_30 40INNER w, n0, rfit:-1.5920423413023814e-06 0.9999979371646355 1.0
 UVWIND_30 40OUTER w, n0, rfit:-0.0004318050344765973 0.9992825147956831 10.0
 UVWIND_30 40ALL w, n0, rfit:-0.0002665679270554701 0.9993851528034121 10.0
 UVWIND_30 40M5OUTER w, n0, rfit:-0.002013482975335826 0.9988626548281133 10.0
 UVWIND_30 41INNER w, n0, rfit:-1.9053697875618594e-06 0.9999975074970205 1.0
 UVWIND_30 41OUTER w, n0, rfit:-0.0003965449436650316 0.999343500961831 10.0
 UVWIND_30 41ALL w, n0, rfit:-0.0002441659771533819 0.9994381243037656 10.0
 UVWIND_30 41M5OUTER w, n0, rfit:-0.0018532935113865939 0.9989750017690077 10.0
 UVWIND_30 42INNER w, n0, rfit:-2.4038472150114324e-06 0.9999968177069638 1.0
 UVWIND_30 42OUTER w, n0, rfit:-0.00038745477006446697 0.9993602632974409 10.0
 UVWIND_30 42ALL w, n0, rfit:-0.0002380908044829992 0.9994529877100433 10.0
 UVWIND_30 42M5OUTER w, n0, rfit:-0.0017945007929290858 0.9990070291378709 10.0
 UVWIND_30 43INNER w, n0, rfit:-1.991685343489125e-06 0.9999973962869787 1.0
 UVWIND_30 43OUTER w, n0, rfit:-0.00037005780945710375 0.9993922024955636 10.0
 UVWIND_30 43ALL w, n0, rfit:-0.00022665191475680085 0.9994812051366715 10.0
 UVWIND_30 43M5OUTER w, n0, rfit:-0.0016901703120692794 0.9990715799666323 10.0
 UVWIND_30 44INNER w, n0, rfit:-8.876626765346307e-08 0.9999998883989332 1.0
 UVWIND_30 44OUTER w, n0, rfit:-0.0003478392649359045 0.9994341204461223 10.0
 UVWIND_30 44ALL w, n0, rfit:-0.00021188399092476938 0.9995184834483478 10.0
 UVWIND_30 44M5OUTER w, n0, rfit:-0.0014525616774560717 0.9991670388762418 10.0
 UVWIND_30 45INNER w, n0, rfit:-1.1845509389892869e-13 0.9999999999998037 1.0
 UVWIND_30 45OUTER w, n0, rfit:-0.0003313412476370989 0.9994650408423839 10.0
 UVWIND_30 45ALL w, n0, rfit:-0.0002008446636220145 0.9995459802742985 10.0
 UVWIND_30 45M5OUTER w, n0, rfit:-0.0013317160318292644 0.9992196044827545 10.0
 UVWIND_30 46INNER w, n0, rfit:-1.17681679972106e-13 0.999999999999804 1.0
 UVWIND_30 46OUTER w, n0, rfit:-0.00031855639537831375 0.9994862806263428 10.0
 UVWIND_30 46ALL w, n0, rfit:-0.0001929479161711914 0.9995641838788537 10.0
 UVWIND_30 46M5OUTER w, n0, rfit:-0.0012188952782162517 0.999261509647731 10.0
 UVWIND_30 47INNER w, n0, rfit:-1.3001750011731847e-13 0.999999999999788 1.0
 UVWIND_30 47OUTER w, n0, rfit:-0.0003105972070915183 0.9994997829467621 10.0
 UVWIND_30 47ALL w, n0, rfit:-0.00018796373301999207 0.9995758354836454 10.0
 UVWIND_30 47M5OUTER w, n0, rfit:-0.001147672352646394 0.9992861742894799 10.0
 UVWIND_30 48INNER w, n0, rfit:-1.823107839806664e-13 0.9999999999997233 1.0
 UVWIND_30 48OUTER w, n0, rfit:-0.0002991888976824733 0.9995199568512895 10.0
 UVWIND_30 48ALL w, n0, rfit:-0.00018061978247450056 0.9995934725902706 10.0
 UVWIND_30 48M5OUTER w, n0, rfit:-0.001036072840432978 0.9993273007967178 10.0
 UVWIND_30 18INNER w, n0, rfit:-0.0407762023309459 744.7897076760707 1.0
 UVWIND_30 18OUTER w, n0, rfit:-2.3783500187572626 2.937477705201374 10.0
 UVWIND_30 18ALL w, n0, rfit:-1.8637171225574065 4.109176094620246 10.0
 UVWIND_30 18M5OUTER w, n0, rfit:-2.2254138708561007 2.6373880880534672 10.0
 UVWIND_30 19INNER w, n0, rfit:2.4890551913167998 1163.8028375268239 1.0
 UVWIND_30 19OUTER w, n0, rfit:-2.332657301304821 2.987132712735807 10.0
 UVWIND_30 19ALL w, n0, rfit:-1.3860834587445652 5.584445349428729 10.0
 UVWIND_30 19M5OUTER w, n0, rfit:-2.2136357441632213 2.62802363850888 10.0
 UVWIND_30 20INNER w, n0, rfit:4.7198502572249685 1146.5184086600448 1.0
 UVWIND_30 20OUTER w, n0, rfit:-2.1977366179986304 3.1248015455903855 10.0
 UVWIND_30 20ALL w, n0, rfit:-0.8378729733564176 7.675796542507221 10.0
 UVWIND_30 20M5OUTER w, n0, rfit:-2.1821118447689725 2.6023547054046046 10.0
 UVWIND_30 21INNER w, n0, rfit:5.694505823171085 309.7319825485291 1.0
 UVWIND_30 21OUTER w, n0, rfit:-2.0618697666841745 3.3774010182667538 10.0
 UVWIND_30 21ALL w, n0, rfit:-0.25060288601280906 10.92507508334414 10.0
 UVWIND_30 21M5OUTER w, n0, rfit:-2.183078946360822 2.6196239216452413 10.0
 UVWIND_30 22INNER w, n0, rfit:5.281295268211018 78.97654997630038 1.0
 UVWIND_30 22OUTER w, n0, rfit:-1.8350412041329547 3.9789015206868794 10.0
 UVWIND_30 22ALL w, n0, rfit:0.07697326477631854 13.508234489397305 10.0
 UVWIND_30 22M5OUTER w, n0, rfit:-2.2512162881980182 2.729786217143137 10.0
 UVWIND_30 23INNER w, n0, rfit:5.243671218285442 69.7853369232296 1.0
 UVWIND_30 23OUTER w, n0, rfit:-1.8166128260357253 4.029054813025374 10.0
 UVWIND_30 23ALL w, n0, rfit:0.10557164605996179 13.747274364202017 10.0
 UVWIND_30 23M5OUTER w, n0, rfit:-2.255967844472721 2.7385416205133537 10.0
 UVWIND_30 24INNER w, n0, rfit:4.685852124845387 26.886579967695194 1.0
 UVWIND_30 24OUTER w, n0, rfit:-1.4881449207428679 5.105407906197419 10.0
 UVWIND_30 24ALL w, n0, rfit:0.3392375113083095 16.257621301759723 10.0
 UVWIND_30 24M5OUTER w, n0, rfit:-2.374463340075385 2.9480782173913997 10.0
 UVWIND_30 25INNER w, n0, rfit:4.526025174152268 24.237489236946246 1.0
 UVWIND_30 25OUTER w, n0, rfit:-1.2070990346129888 6.0490645939887155 10.0
 UVWIND_30 25ALL w, n0, rfit:0.4294379607339844 17.123090629328157 10.0
 UVWIND_30 25M5OUTER w, n0, rfit:-2.443872894310094 3.1082492494362297 10.0
 UVWIND_30 26INNER w, n0, rfit:4.443473975391401 16.810838767340044 1.0
 UVWIND_30 26OUTER w, n0, rfit:-0.9438769492263207 7.146223195691699 10.0
 UVWIND_30 26ALL w, n0, rfit:0.5964883378848076 19.026279073816138 10.0
 UVWIND_30 26M5OUTER w, n0, rfit:-2.47547453677061 3.28120282783768 10.0
 UVWIND_30 27INNER w, n0, rfit:4.262122300063201 7.459118038686955 1.0
 UVWIND_30 27OUTER w, n0, rfit:-0.7815680412333154 7.721227420178093 10.0
 UVWIND_30 27ALL w, n0, rfit:0.806783839005828 21.023074852178166 10.0
 UVWIND_30 27M5OUTER w, n0, rfit:-2.480032181522061 3.454272564446983 10.0
 UVWIND_30 28INNER w, n0, rfit:4.315158963083632 9.581166869005674 1.0
 UVWIND_30 28OUTER w, n0, rfit:-0.6589625167912724 7.924259917359487 10.0
 UVWIND_30 28ALL w, n0, rfit:0.7901996798792683 19.879616005541678 10.0
 UVWIND_30 28M5OUTER w, n0, rfit:-2.4612646669867293 3.60559021271447 10.0
 UVWIND_30 29INNER w, n0, rfit:4.260993931167415 8.991369931868977 1.0
 UVWIND_30 29OUTER w, n0, rfit:-0.6543340370041344 7.926161206229065 10.0
 UVWIND_30 29ALL w, n0, rfit:0.794461722459084 19.861666229348653 10.0
 UVWIND_30 29M5OUTER w, n0, rfit:-2.4595256901865876 3.610675416145564 10.0
 UVWIND_30 30INNER w, n0, rfit:4.27226244655612 11.576869541727078 1.0
 UVWIND_30 30OUTER w, n0, rfit:-0.5780068593717301 8.001846597492452 10.0
 UVWIND_30 30ALL w, n0, rfit:0.7539915088263991 18.717908039434185 10.0
 UVWIND_30 30M5OUTER w, n0, rfit:-2.4296086950899562 3.7106730957374308 10.0
 UVWIND_30 31INNER w, n0, rfit:4.217828181223934 8.305600340370264 1.0
 UVWIND_30 31OUTER w, n0, rfit:-0.4916664877147329 8.106809838384457 10.0
 UVWIND_30 31ALL w, n0, rfit:0.8441132167217195 18.962800576781888 10.0
 UVWIND_30 31M5OUTER w, n0, rfit:-2.385395453331959 3.826624982364174 10.0
 UVWIND_30 32INNER w, n0, rfit:4.201550274041315 13.384127474887618 1.0
 UVWIND_30 32OUTER w, n0, rfit:-0.4239984193220983 8.187032257351294 10.0
 UVWIND_30 32ALL w, n0, rfit:0.7409837401759889 17.320198819079277 10.0
 UVWIND_30 32M5OUTER w, n0, rfit:-2.336555389589072 3.9207373732878885 10.0
 UVWIND_30 33INNER w, n0, rfit:4.209068280325542 18.954285956780648 1.0
 UVWIND_30 33OUTER w, n0, rfit:-0.3494782015727773 8.19505190698562 10.0
 UVWIND_30 33ALL w, n0, rfit:0.6740072515322404 15.9534138286266 10.0
 UVWIND_30 33M5OUTER w, n0, rfit:-2.248634808675963 4.021383913222051 10.0
 UVWIND_30 34INNER w, n0, rfit:4.374061310263175 19.526941224724315 1.0
 UVWIND_30 34OUTER w, n0, rfit:-0.30171957662295723 8.014907903482058 10.0
 UVWIND_30 34ALL w, n0, rfit:0.7088428369932562 15.514904199917986 10.0
 UVWIND_30 34M5OUTER w, n0, rfit:-2.118067035535412 4.097782865240266 10.0
 UVWIND_30 35INNER w, n0, rfit:4.518341425366299 11.968944519562607 1.0
 UVWIND_30 35OUTER w, n0, rfit:-0.25451335504357403 7.786316660799413 10.0
 UVWIND_30 35ALL w, n0, rfit:0.8637354068886349 16.06911538190991 10.0
 UVWIND_30 35M5OUTER w, n0, rfit:-1.95863645061377 4.120617032653658 10.0
 UVWIND_30 36INNER w, n0, rfit:4.509542165902265 11.601466272431896 1.0
 UVWIND_30 36OUTER w, n0, rfit:-0.25408130523847117 7.785768580450068 10.0
 UVWIND_30 36ALL w, n0, rfit:0.8694155608878569 16.114643939768026 10.0
 UVWIND_30 36M5OUTER w, n0, rfit:-1.9576980093090617 4.120749650679388 10.0
 UVWIND_30 37INNER w, n0, rfit:4.013717592732666 4.060539307149746 1.0
 UVWIND_30 37OUTER w, n0, rfit:-0.18468582662313124 7.753864805830583 10.0
 UVWIND_30 37ALL w, n0, rfit:1.026711732517957 16.738144792708262 10.0
 UVWIND_30 37M5OUTER w, n0, rfit:-1.8357084357135232 4.134061306747328 10.0
 UVWIND_30 38INNER w, n0, rfit:3.681807957788211 1.836344938386481 1.0
 UVWIND_30 38OUTER w, n0, rfit:-0.020038358997611763 7.974248825455136 10.0
 UVWIND_30 38ALL w, n0, rfit:1.1867633647791507 17.033630484790965 10.0
 UVWIND_30 38M5OUTER w, n0, rfit:-1.6937887535923193 4.130733090753029 10.0
 UVWIND_30 39INNER w, n0, rfit:3.4633013617667494 1.0825137562480116 1.0
 UVWIND_30 39OUTER w, n0, rfit:0.07241188427993443 7.797511177840261 10.0
 UVWIND_30 39ALL w, n0, rfit:1.2802651954002087 16.5844474014381 10.0
 UVWIND_30 39M5OUTER w, n0, rfit:-1.5296521796119982 4.105686080442224 10.0
 UVWIND_30 40INNER w, n0, rfit:3.1820040641212195 0.4975980496851745 1.0
 UVWIND_30 40OUTER w, n0, rfit:0.19779444343939293 7.791355199959518 10.0
 UVWIND_30 40ALL w, n0, rfit:1.4324305065953793 16.7229559767933 10.0
 UVWIND_30 40M5OUTER w, n0, rfit:-1.3929964146473928 4.085102761276041 10.0
 UVWIND_30 41INNER w, n0, rfit:3.284774162904776 0.6323795887855662 1.0
 UVWIND_30 41OUTER w, n0, rfit:0.26894035952965906 7.612609333533695 10.0
